"STATE","HUC12"
"Nevada","160600050206"
"Nevada","160600050300"
"Nevada","160600050401"
"Nevada","160600050402"
"Nevada","160600050403"
"Nevada","160600050404"
"Nevada","160600050405"
"Nevada","160600050406"
"Nevada","160600050407"
"Nevada","160600050408"
"Nevada","160600050501"
"Nevada","160600050502"
"Nevada","160600050503"
"Nevada","160600050504"
"Nevada","160600050601"
"Nevada","160600050602"
"Nevada","160600050603"
"Nevada","160600050604"
"Nevada","160600050605"
"Nevada","160600050606"
"Nevada","160600050607"
"Nevada","160600050608"
"Nevada","160600050701"
"Nevada","160600050702"
"Nevada","160600050703"
"Nevada","160600050704"
"Nevada","160600050705"
"Nevada","160600050706"
"Nevada","160600050707"
"Nevada","160600050801"
"Nevada","160600050802"
"Nevada","160600050901"
"Nevada","160600050902"
"Nevada","160600050903"
"Nevada","160600050904"
"Nevada","160600051001"
"Nevada","160600051002"
"Nevada","160600051101"
"Nevada","160600051102"
"Nevada","160600051103"
"Nevada","160600051201"
"Nevada","160600051202"
"Nevada","160600051203"
"Nevada","160600051204"
"Nevada","160600051205"
"Nevada","160600051301"
"Nevada","160600051302"
"Nevada","160600051303"
"Nevada","160600051401"
"Nevada","160600051402"
"Nevada","160600051403"
"Nevada","160600051404"
"Nevada","160600051501"
"Nevada","160600051502"
"Nevada","160600051503"
"Nevada","160600051601"
"Nevada","160600051602"
"Nevada","160600051603"
"Nevada","160600051604"
"Nevada","160600051605"
"Nevada","160600051700"
"Nevada","160600060101"
"Nevada","160600060102"
"Nevada","160600060103"
"Nevada","160600060104"
"Nevada","160600060105"
"Nevada","160600060106"
"Nevada","160600060107"
"Nevada","160600060201"
"Nevada","160600060202"
"Nevada","160600060203"
"Nevada","160600060301"
"Nevada","160600060302"
"Nevada","160600060303"
"Nevada","160600060304"
"Nevada","160600060305"
"Nevada","160600060401"
"Nevada","160600060402"
"Nevada","160600060403"
"Nevada","160600060404"
"Nevada","160600060405"
"Nevada","160600060406"
"Nevada","160600060407"
"Nevada","160600060408"
"Nevada","160600060501"
"Nevada","160600060502"
"Nevada","160600060503"
"Nevada","160600060600"
"Nevada","160600070101"
"Nevada","160600070102"
"Nevada","160600070201"
"Nevada","160600070202"
"Nevada","160600070203"
"Nevada","160600070204"
"Nevada","160600070205"
"Nevada","160600070206"
"Nevada","160600070301"
"Nevada","160600070302"
"Nevada","160600070303"
"Nevada","160600070304"
"Nevada","160600070305"
"Nevada","160600070401"
"Nevada","160600070402"
"Nevada","160600070501"
"Nevada","160600070502"
"Nevada","160600070503"
"Nevada","160600070504"
"Nevada","160600070505"
"Nevada","160600070601"
"Nevada","160600070602"
"Nevada","160600070603"
"Nevada","160600070604"
"Nevada","160600070701"
"Nevada","160600070702"
"Nevada","160600070703"
"Nevada","160600070704"
"Nevada","160600070800"
"Nevada","160600070901"
"Nevada","160600070902"
"Nevada","160600070903"
"Nevada","160600070904"
"Nevada","160600070905"
"Nevada","160600070906"
"Nevada","160600070907"
"Nevada","160600070908"
"Nevada","160600070909"
"Nevada","160600071001"
"Nevada","160600071002"
"Nevada","160600071003"
"Nevada","160600071101"
"Nevada","160600071102"
"Nevada","160600071103"
"Nevada","160600071104"
"Nevada","160600071200"
"Nevada","160600071300"
"Nevada","160600071400"
"Nevada","160600071501"
"Nevada","160600071502"
"Nevada","160600071503"
"Nevada","160600071601"
"Nevada","160600071602"
"Nevada","160600071603"
"Nevada","160600071604"
"Nevada","160600071605"
"Nevada","160600071606"
"Nevada","160600071701"
"Nevada","160600071702"
"Nevada","160600071703"
"Nevada","160600071704"
"Nevada","160600071801"
"Nevada","160600071802"
"Nevada","160600080101"
"Nevada","160600080102"
"Nevada","160600080103"
"Nevada","160600080104"
"Nevada","160600080105"
"Nevada","160600080106"
"Nevada","160600080107"
"Nevada","160600080200"
"Nevada","160600080301"
"Nevada","160600080302"
"Nevada","160600080303"
"Nevada","160600080304"
"Nevada","160600080305"
"Nevada","160600080401"
"Nevada","160600080402"
"Nevada","160600080403"
"Nevada","160600080404"
"Nevada","160600080405"
"Nevada","160600080406"
"Nevada","160600080501"
"Nevada","160600080502"
"Nevada","160600080503"
"Nevada","160600080504"
"Nevada","160600080505"
"Nevada","160600080506"
"Nevada","160600080507"
"Nevada","160600080508"
"Nevada","160600080601"
"Nevada","160600080602"
"Nevada","160600080603"
"Nevada","160600080700"
"Nevada","160600080800"
"Nevada","160600080901"
"Nevada","160600080902"
"Nevada","160600080903"
"Nevada","160600080904"
"Nevada","160600081001"
"Nevada","160600081002"
"Nevada","160600081101"
"Nevada","160600081102"
"Nevada","160600081103"
"Nevada","160600081201"
"Nevada","160600081202"
"Nevada","160600081203"
"Nevada","160600081301"
"Nevada","160600081302"
"Nevada","160600081303"
"Nevada","160600081304"
"Nevada","160600081401"
"Nevada","160600081402"
"Nevada","160600081501"
"Nevada","160600081502"
"Nevada","160600081503"
"Nevada","160600081504"
"Nevada","160600081601"
"Nevada","160600081602"
"Nevada","160600081700"
"Nevada","160600081801"
"Nevada","160600081802"
"Nevada","160600081803"
"Nevada","160600081804"
"Nevada","160600081901"
"Nevada","160600081902"
"Nevada","160600081903"
"Nevada","160600082000"
"Nevada","160600082100"
"Nevada","160600082201"
"Nevada","160600082202"
"Nevada","160600082203"
"Nevada","160600082204"
"Nevada","160600082301"
"Nevada","160600082302"
"Nevada","160600082303"
"Nevada","160600082304"
"Nevada","160600082305"
"Nevada","160600082306"
"Nevada","160600082307"
"Nevada","160600082401"
"Nevada","160600082402"
"Nevada","160600082403"
"Nevada","160600082500"
"Nevada","160600090101"
"Nevada","160600090102"
"Nevada","160600090103"
"Nevada","160600090104"
"Nevada","160600090105"
"Nevada","160600090201"
"Nevada","160600090202"
"Nevada","160600090301"
"Nevada","160600090302"
"Nevada","160600090303"
"Nevada","160600090304"
"Nevada","160600090305"
"Nevada","160600090306"
"Nevada","160600090307"
"Nevada","160600090401"
"Nevada","160600090402"
"Nevada","160600090403"
"Nevada","160600090404"
"Nevada","160600090405"
"Nevada","160600090406"
"Nevada","160600090407"
"Nevada","160600090500"
"Nevada","160600090601"
"Nevada","160600090602"
"Nevada","160600090603"
"Nevada","160600090701"
"Nevada","160600090702"
"Nevada","160600090801"
"Nevada","160600090802"
"Nevada","160600090901"
"Nevada","160600090902"
"Nevada","160600090903"
"Nevada","160600091001"
"Nevada","160600091002"
"Nevada","160600091003"
"Nevada","160600091004"
"Nevada","160600091005"
"Nevada","160600091006"
"Nevada","160600091007"
"Nevada","160600100101"
"Nevada","160600100102"
"Nevada","160600100103"
"Nevada","160600100104"
"Nevada","160600100105"
"Nevada","160600100106"
"Nevada","160600100201"
"Nevada","160600100202"
"Nevada","160600100203"
"Nevada","160600100204"
"Nevada","160600100205"
"Nevada","160600100206"
"Nevada","160600100207"
"Nevada","160600100208"
"Nevada","160600100209"
"Nevada","160600100210"
"Nevada","160600100211"
"Nevada","160600100212"
"Nevada","160600100213"
"Nevada","160600100301"
"Nevada","160600100302"
"Nevada","160600100401"
"Nevada","160600100402"
"Nevada","160600100403"
"Nevada","160600100404"
"Nevada","160600100405"
"Nevada","160600100501"
"Nevada","160600100502"
"Nevada","160600100503"
"Nevada","160600100504"
"Nevada","160600100505"
"Nevada","160600100506"
"Nevada","160600100507"
"Nevada","160600100508"
"Nevada","160600100509"
"Nevada","160600100510"
"Nevada","160600100511"
"Nevada","160600100512"
"Nevada","160600100601"
"Nevada","160600100602"
"Nevada","160600100603"
"Nevada","160600100604"
"Nevada","160600100605"
"Nevada","160600100606"
"Nevada","160600100607"
"Nevada","160600100608"
"Nevada","160600100609"
"Nevada","160600100701"
"California","160600100701"
"Nevada","160600100702"
"California","160600100702"
"Nevada","160600100703"
"Nevada","160600100801"
"Nevada","160600100802"
"Nevada","160600100803"
"Nevada","160600100804"
"California","160600100804"
"Nevada","160600100805"
"California","160600100805"
"Nevada","160600100806"
"California","160600100806"
"Nevada","160600100901"
"California","160600100901"
"Nevada","160600100902"
"California","160600100902"
"Nevada","160600100903"
"California","160600100903"
"California","160600100904"
"Nevada","160600100905"
"California","160600100905"
"California","160600100906"
"Nevada","160600100907"
"California","160600100907"
"Nevada","160600101001"
"Nevada","160600101002"
"Nevada","160600101003"
"Nevada","160600101004"
"Nevada","160600101005"
"California","160600101005"
"Nevada","160600101101"
"California","160600101101"
"Nevada","160600101102"
"Nevada","160600101103"
"Nevada","160600101104"
"Nevada","160600101201"
"Nevada","160600101202"
"Nevada","160600101203"
"Nevada","160600101204"
"Nevada","160600101300"
"California","160600101300"
"Nevada","160600110101"
"Nevada","160600110102"
"Nevada","160600110103"
"Nevada","160600110104"
"Nevada","160600110105"
"Nevada","160600110106"
"Nevada","160600110107"
"Nevada","160600110108"
"Nevada","160600110201"
"Nevada","160600110202"
"Nevada","160600110203"
"Nevada","160600110301"
"Nevada","160600110302"
"Nevada","160600110303"
"Nevada","160600110304"
"Nevada","160600110305"
"Nevada","160600110401"
"Nevada","160600110402"
"Nevada","160600110403"
"Nevada","160600110500"
"Nevada","160600110601"
"Nevada","160600110602"
"Nevada","160600110603"
"Nevada","160600110604"
"Nevada","160600110605"
"Nevada","160600110606"
"Nevada","160600110607"
"Nevada","160600110701"
"Nevada","160600110702"
"Nevada","160600110703"
"Nevada","160600110704"
"Nevada","160600110705"
"Nevada","160600110706"
"Nevada","160600110707"
"Nevada","160600110708"
"Nevada","160600110801"
"Nevada","160600110802"
"Nevada","160600110803"
"Nevada","160600110804"
"Nevada","160600110805"
"Nevada","160600110900"
"Nevada","160600111001"
"Nevada","160600111002"
"Nevada","160600111003"
"Nevada","160600111004"
"Nevada","160600111101"
"Nevada","160600111102"
"Nevada","160600111103"
"Nevada","160600111104"
"Nevada","160600111201"
"Nevada","160600111202"
"Nevada","160600111203"
"Nevada","160600111204"
"Nevada","160600111205"
"Nevada","160600111301"
"Nevada","160600111302"
"Nevada","160600111303"
"Nevada","160600111304"
"Nevada","160600111305"
"Nevada","160600120101"
"Nevada","160600120102"
"Nevada","160600120103"
"Nevada","160600120104"
"Nevada","160600120105"
"Nevada","160600120201"
"Nevada","160600120202"
"Nevada","160600120203"
"Nevada","160600120204"
"Nevada","160600120205"
"Nevada","160600120206"
"Nevada","160600120207"
"Nevada","160600120301"
"Nevada","160600120302"
"Nevada","160600120303"
"Nevada","160600120304"
"Nevada","160600120305"
"Nevada","160600120401"
"Nevada","160600120402"
"Nevada","160600120403"
"Nevada","160600120404"
"Nevada","160600120405"
"Nevada","160600120406"
"Nevada","160600120407"
"Nevada","160600120408"
"Nevada","160600120501"
"Nevada","160600120502"
"Nevada","160600120503"
"Nevada","160600120504"
"Nevada","160600120601"
"Nevada","160600120602"
"Nevada","160600120603"
"Nevada","160600120604"
"Nevada","160600120605"
"Nevada","160600120606"
"Nevada","160600120607"
"Nevada","160600120701"
"Nevada","160600120702"
"Nevada","160600120703"
"Nevada","160600120704"
"Nevada","160600120705"
"Nevada","160600120706"
"Nevada","160600120707"
"Nevada","160600120800"
"Nevada","160600120901"
"Nevada","160600120902"
"Nevada","160600120903"
"Nevada","160600121001"
"Nevada","160600121002"
"Nevada","160600121003"
"Nevada","160600121004"
"Nevada","160600121005"
"Nevada","160600121006"
"Nevada","160600121007"
"Nevada","160600121008"
"Nevada","160600121009"
"Nevada","160600121101"
"Nevada","160600121102"
"Nevada","160600121103"
"Nevada","160600121104"
"Nevada","160600121201"
"Nevada","160600121202"
"Nevada","160600121203"
"Nevada","160600121204"
"Nevada","160600121205"
"Nevada","160600121206"
"Nevada","160600121207"
"Nevada","160600121301"
"Nevada","160600121302"
"Nevada","160600121303"
"Nevada","160600121304"
"Nevada","160600121305"
"Nevada","160600121306"
"Nevada","160600121307"
"Nevada","160600121401"
"Nevada","160600121402"
"Nevada","160600121403"
"Nevada","160600121404"
"Nevada","160600121405"
"Nevada","160600121501"
"Nevada","160600121502"
"Nevada","160600121503"
"Nevada","160600121504"
"Nevada","160600121505"
"Nevada","160600121600"
"Nevada","160600121701"
"Nevada","160600121702"
"Nevada","160600121703"
"Nevada","160600121704"
"Nevada","160600121705"
"Nevada","160600121706"
"Nevada","160600121707"
"Nevada","160600121800"
"Nevada","160600130101"
"Nevada","160600130102"
"Nevada","160600130201"
"Nevada","160600130202"
"Nevada","160600130203"
"Nevada","160600130204"
"Nevada","160600130301"
"Nevada","160600130302"
"Nevada","160600130303"
"Nevada","160600130304"
"Nevada","160600130401"
"Nevada","160600130402"
"Nevada","160600130501"
"Nevada","160600130502"
"Nevada","160600130503"
"Nevada","160600130601"
"Nevada","160600130602"
"Nevada","160600130603"
"Nevada","160600130604"
"Nevada","160600130605"
"Nevada","160600130606"
"Nevada","160600130701"
"Nevada","160600130702"
"Nevada","160600130703"
"Nevada","160600130801"
"Nevada","160600130802"
"Nevada","160600130803"
"Nevada","160600130901"
"Nevada","160600130902"
"Nevada","160600130903"
"Nevada","160600130904"
"Nevada","160600130905"
"Nevada","160600130906"
"Nevada","160600130907"
"Nevada","160600130908"
"Nevada","160600131001"
"Nevada","160600131002"
"Nevada","160600131003"
"Nevada","160600131101"
"Nevada","160600131102"
"Nevada","160600131103"
"Nevada","160600131104"
"Nevada","160600131201"
"Nevada","160600131202"
"Nevada","160600131203"
"Nevada","160600131301"
"Nevada","160600131302"
"Nevada","160600131303"
"Nevada","160600131401"
"Nevada","160600131402"
"Nevada","160600131403"
"Nevada","160600131500"
"Nevada","160600140101"
"Nevada","160600140102"
"Nevada","160600140103"
"Nevada","160600140104"
"Nevada","160600140105"
"Nevada","160600140201"
"Nevada","160600140202"
"Nevada","160600140203"
"Nevada","160600140204"
"Nevada","160600140205"
"Nevada","160600140301"
"Nevada","160600140302"
"Nevada","160600140303"
"Nevada","160600140400"
"Nevada","160600140501"
"Nevada","160600140502"
"Nevada","160600140503"
"Nevada","160600140601"
"Nevada","160600140602"
"Nevada","160600140603"
"Nevada","160600140604"
"Nevada","160600140701"
"Nevada","160600140702"
"Nevada","160600140703"
"Nevada","160600140801"
"Nevada","160600140802"
"Nevada","160600140803"
"Nevada","160600140804"
"Nevada","160600140901"
"Nevada","160600140902"
"Nevada","160600140903"
"Nevada","160600140904"
"Nevada","160600141001"
"Nevada","160600141002"
"Nevada","160600141101"
"Nevada","160600141102"
"Nevada","160600141200"
"Nevada","160600141301"
"Nevada","160600141302"
"Nevada","160600141303"
"Nevada","160600141304"
"Nevada","160600141305"
"Nevada","160600141306"
"Nevada","160600141401"
"Nevada","160600141402"
"Nevada","160600141403"
"Nevada","160600141404"
"Nevada","160600141501"
"Nevada","160600141502"
"Nevada","160600141503"
"Nevada","160600141504"
"Nevada","160600141505"
"Nevada","160600141506"
"Nevada","160600141600"
"Nevada","160600141700"
"Nevada","160600141800"
"Nevada","160600141901"
"Nevada","160600141902"
"Nevada","160600142000"
"Nevada","160600142100"
"Nevada","160600142201"
"Nevada","160600142202"
"Nevada","160600142301"
"Nevada","160600142302"
"Nevada","160600142303"
"Nevada","160600142304"
"Nevada","160600142305"
"Nevada","160600142306"
"Nevada","160600142307"
"Nevada","160600142308"
"Nevada","160600150101"
"Nevada","160600150102"
"Nevada","160600150103"
"Nevada","160600150104"
"California","160600150104"
"Nevada","160600150201"
"Nevada","160600150202"
"Nevada","160600150203"
"Nevada","160600150204"
"Nevada","160600150205"
"California","160600150205"
"Nevada","160600150301"
"California","160600150301"
"Nevada","160600150302"
"California","160600150302"
"Nevada","160600150401"
"Nevada","160600150402"
"Nevada","160600150403"
"California","160600150403"
"Nevada","160600150404"
"California","160600150404"
"Nevada","160600150501"
"California","160600150501"
"Nevada","160600150502"
"California","160600150502"
"California","160600150503"
"Nevada","160600150504"
"California","160600150504"
"Nevada","160600150505"
"California","160600150505"
"Nevada","160600150506"
"California","160600150506"
"Nevada","160600150507"
"California","160600150507"
