HUC12,Lake_Chla,Obs_HABs_Treat_Num,Obs_HABs_Treat_Risk,Obs_Deficiencies_n,Obs_AltSource,Obs_Cyano_ugl,Obs_DBP_Viol_n,Obs_Tot_Carbon_tt_n,Obs_turb_exceed_n,Obs_RTCR_mcl_n,Obs_HAB_DW_Risk,Obs_DW_Ops_Risk,Obs_Lake_Risk,Obs_DW_Viol_Risk,Pred_Cyan_ugl,Pred_DBP_freq,Pred_DWOps_Risk,Pred_Lake_Risk,Pred_HABDW_Risk,Est_HABDW_Risk,Est_DWOps_Risk,Est_Lake_Risk
20501070104,3.997589141,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19714861,0,0.062036085,4.902290676,0.348671161,0.203164371,0.469360885,0.290512551,0.206022856,0.219156158
20501070105,5.990589985,NA,NA,NA,1,NA,0,0,0,0,0.422741293,0.351129363,0.19671918,0,0.093814915,6.716336508,0.363732677,0.201163652,0.46886003,0.304299304,0.223308024,0.218678791
20501070106,7.332659119,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.199158799,0,0.072142279,10.10654848,0.338225148,0.220243597,0.477627787,0.291766639,0.206022856,0.221390743
20501070107,6.029761341,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.197972011,0,0.069041139,6.909336508,0.371959679,0.204728319,0.471546592,0.307030484,0.225705722,0.220071475
20501070108,6.025921498,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.197053037,0,0.069521828,10.15236984,0.374275923,0.197884049,0.463968584,0.3132807,0.234097666,0.219049916
20501070109,4.213513146,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196819093,0,0.054539236,5.686072727,0.347397971,0.203438235,0.469783222,0.290306976,0.206022856,0.218789858
20501070202,3.662668834,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196003431,0,0.060129499,6.459539394,0.351131158,0.203383607,0.470332365,0.289798113,0.206022856,0.217883144
20501070203,5.169837205,19,0.752380952,2,1,0.14,0,0,0,0,0.444210761,0.373820165,0.196348423,0.0125,0.13755087,5.939614286,0.36540302,0.197169961,0.442957511,0.368000474,0.301083061,0.218266646
20501070301,5.169837205,19,0.752380952,2,1,0.14,0,0,0,0,0.444210761,0.373820165,0.196348423,0.0125,0.13755087,5.939614286,0.36540302,0.197169961,0.442957511,0.368000474,0.301083061,0.218266646
20501070402,5.967112525,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.199133351,0,0.073156322,10.075,0.343781922,0.213936764,0.477313917,0.291750763,0.206022856,0.221362454
20501070801,7.253700958,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.231764557,0,0.065616976,6.905380952,0.346495368,0.211594953,0.479894485,0.312108259,0.206022856,0.257636257
20501070802,5.967112525,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.199133351,0,0.073156322,10.075,0.343781922,0.213936764,0.477313917,0.291750763,0.206022856,0.221362454
20501070803,9.791424109,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.279161769,0,0.066988811,9.991696104,0.345833396,0.285242827,0.530000335,0.341677763,0.206022856,0.310324383
20502010201,4.786436935,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196946076,0,0.05800492,5.623221628,0.346287213,0.203563853,0.469753369,0.290386196,0.206022856,0.218931015
20502010304,4.868475816,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19881254,0,0.058923779,9.890228283,0.339590791,0.254569254,0.471527331,0.29155062,0.206022856,0.221005831
20502010305,6.942883706,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198937608,0,0.055642245,11.00136984,0.342080883,0.267617934,0.487749697,0.291628645,0.206022856,0.22114486
20502010407,3.751278888,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.194873948,0,0.052968348,7.401006061,0.350337875,0.202506507,0.471411157,0.289093466,0.206022856,0.216627577
20502010408,4.729269667,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197916652,0,0.060356659,7.029206061,0.341297589,0.244883252,0.464774896,0.290991706,0.206022856,0.220009937
20502010504,4.693481688,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198166627,0,0.046659164,7.958187013,0.341942798,0.248760531,0.468854606,0.291147656,0.206022856,0.220287815
20502010506,4.693481688,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198166627,0,0.046659164,7.958187013,0.341942798,0.248760531,0.468854606,0.291147656,0.206022856,0.220287815
20502020102,2.637646191,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195667763,0,0.046908601,8.953772727,0.34261058,0.239563009,0.465759944,0.289588701,0.206022856,0.217510006
20502030106,5.034884393,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195259128,0,0.042153283,5.715027184,0.344489079,0.203388131,0.468180794,0.289333767,0.206022856,0.217055755
20502030410,6.571993889,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197546649,0,0.067621182,7.389136508,0.344603531,0.210022715,0.465099504,0.290760874,0.206022856,0.21959863
20502040101,3.978495463,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196742947,0,0.053724604,8.596228283,0.341993357,0.251776409,0.464451963,0.290259472,0.206022856,0.218705212
20502040104,3.978495463,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196742947,0,0.053724604,8.596228283,0.341993357,0.251776409,0.464451963,0.290259472,0.206022856,0.218705212
20502050301,7.483611202,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197343879,0,0.060872977,8.086837374,0.34797169,0.223339608,0.478274536,0.290634372,0.206022856,0.219373225
20502061003,8.373539452,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198587765,0,0.06196415,9.756748485,0.349107238,0.23928556,0.501784371,0.29141039,0.206022856,0.220755965
20502061004,8.373539452,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198587765,0,0.06196415,9.756748485,0.349107238,0.23928556,0.501784371,0.29141039,0.206022856,0.220755965
20503010501,7.798454594,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.228895079,0,0.068225245,9.791979437,0.345514932,0.214968509,0.481645768,0.31031809,0.206022856,0.254446461
20503020201,4.394140789,NA,NA,NA,1,NA,0,0,0,0,0.462504154,0.400712646,0.1956563,0.003125,0.074872015,8.045291775,0.368237079,0.200836072,0.468431718,0.304288618,0.223684133,0.217497263
20503020202,4.962933882,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195050042,0,0.049409221,6.495709235,0.352464507,0.203768729,0.468840224,0.289203325,0.206022856,0.216823328
20503020301,5.129517931,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197125719,0,0.04856375,9.058047619,0.34840222,0.210663344,0.46749138,0.29049827,0.206022856,0.219130712
20503020501,3.931608682,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.194565682,0,0.046488117,6.999772727,0.349298493,0.202607771,0.47031572,0.28890115,0.206022856,0.2162849
20503020502,5.129517931,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197125719,0,0.04856375,9.058047619,0.34840222,0.210663344,0.46749138,0.29049827,0.206022856,0.219130712
20503020503,3.583056467,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196530297,0,0.05969506,7.545939394,0.347344031,0.203881183,0.468516983,0.290126806,0.206022856,0.218468823
20503020504,4.266075281,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195871246,0,0.05781129,6.637606061,0.349586473,0.206519543,0.462723328,0.289715647,0.206022856,0.217736203
20503020505,5.129517931,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197125719,0,0.04856375,9.058047619,0.34840222,0.210663344,0.46749138,0.29049827,0.206022856,0.219130712
20503020506,3.924565874,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196200771,0,0.058142462,7.086106061,0.349190981,0.204045044,0.467970651,0.289921226,0.206022856,0.218102513
20503030101,6.884319977,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197283369,0,0.06371571,10.14475556,0.348947543,0.223202909,0.479579986,0.290596622,0.206022856,0.21930596
20503030102,6.884319977,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197283369,0,0.06371571,10.14475556,0.348947543,0.223202909,0.479579986,0.290596622,0.206022856,0.21930596
20503030105,6.884319977,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197283369,0,0.06371571,10.14475556,0.348947543,0.223202909,0.479579986,0.290596622,0.206022856,0.21930596
20503030202,6.032397308,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.199357684,0,0.07139921,10.78294762,0.341584145,0.252303567,0.480372789,0.291890717,0.206022856,0.22161183
20503030804,5.28923145,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.187951789,0,0.041215383,9.621588889,0.377095752,0.21580314,0.496023228,0.284774967,0.206022856,0.208932703
20503040103,4.372820963,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197898264,0,0.052376668,7.327022222,0.340656631,0.252810452,0.466716936,0.290980234,0.206022856,0.219989495
20503040602,3.700415193,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.193674574,0,0.044704836,6.51585368,0.348422959,0.202043801,0.471602083,0.288345218,0.206022856,0.215294318
20503040803,5.063940202,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198103511,0,0.055766877,6.918892063,0.343461047,0.210298503,0.466553778,0.291108281,0.206022856,0.220217655
20503040906,5.063940202,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198103511,0,0.055766877,6.918892063,0.343461047,0.210298503,0.466553778,0.291108281,0.206022856,0.220217655
20503050203,5.517619423,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.194903715,0,0.043199654,9.088725397,0.347384727,0.206323015,0.470306627,0.289112037,0.206022856,0.216660667
20503050503,16.00375825,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598818599,0,0.066101703,9.619162771,0.357734946,0.450613011,0.673036053,0.541100756,0.206022856,0.665664261
20503050604,3.942803607,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19553891,0,0.058240302,7.4236,0.35637861,0.203137474,0.469708032,0.289508314,0.206022856,0.217366768
20503060101,11.05927266,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297974947,0,0.076885141,9.96650638,0.355801423,0.332129858,0.58540828,0.353414663,0.206022856,0.331237662
20503060503,9.229017581,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298200106,0,0.069410243,9.18440404,0.353923737,0.287043462,0.538374843,0.353555132,0.206022856,0.331487955
20503060602,8.579238033,2,0.866666667,0,1,NA,0,0,0,0,0.511310504,0.367556468,0.295932361,0,0.072580672,8.449839713,0.367952815,0.297575286,0.513205938,0.373861426,0.232736573,0.328967064
20503060701,9.25488018,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297924036,0,0.071270549,8.932039713,0.357113632,0.308996371,0.553349101,0.353382902,0.206022856,0.331181068
20503060705,8.579238033,2,0.866666667,0,1,NA,0,0,0,0,0.511310504,0.367556468,0.295932361,0,0.072580672,8.449839713,0.367952815,0.297575286,0.513205938,0.373861426,0.232736573,0.328967064
20503060706,8.579238033,2,0.866666667,0,1,NA,0,0,0,0,0.511310504,0.367556468,0.295932361,0,0.072580672,8.449839713,0.367952815,0.297575286,0.513205938,0.373861426,0.232736573,0.328967064
20503061103,15.11737278,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.399164735,0,0.07592247,10.78874055,0.34985386,0.390862818,0.663364683,0.41654352,0.206022856,0.443723188
20503061107,5.057788542,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.187514435,0.1,0.041523844,9.657722222,0.393342297,0.23296615,0.530386498,0.378082001,0.206022856,0.208446528
20503061403,10.39212368,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.29724918,0,0.078468567,11.46443971,0.34412808,0.316622636,0.568956617,0.352961882,0.206022856,0.330430878
20503061502,10.39212368,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.29724918,0,0.078468567,11.46443971,0.34412808,0.316622636,0.568956617,0.352961882,0.206022856,0.330430878
20503061704,14.96734603,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.39843851,0,0.075172016,9.308817491,0.35670922,0.455969078,0.687167552,0.416090453,0.206022856,0.442915895
20503061705,14.96734603,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.39843851,0,0.075172016,9.308817491,0.35670922,0.455969078,0.687167552,0.416090453,0.206022856,0.442915895
20503061706,5.057788542,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.187514435,0.1,0.041523844,9.657722222,0.393342297,0.23296615,0.530386498,0.378082001,0.206022856,0.208446528
20503061707,5.057788542,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.187514435,0.1,0.041523844,9.657722222,0.393342297,0.23296615,0.530386498,0.378082001,0.206022856,0.208446528
20503061712,5.195233486,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.183338519,0,0.044212231,11.19725556,0.37393077,0.217958065,0.497457899,0.281896906,0.206022856,0.203804457
20503061713,5.195233486,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.183338519,0,0.044212231,11.19725556,0.37393077,0.217958065,0.497457899,0.281896906,0.206022856,0.203804457
20600030406,6.410415342,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.29639679,0,0.068198664,9.978727736,0.351251662,0.284006105,0.531831464,0.352430105,0.206022856,0.329483337
20600030502,6.410415342,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.29639679,0,0.068198664,9.978727736,0.351251662,0.284006105,0.531831464,0.352430105,0.206022856,0.329483337
20600030806,5.670044565,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.296345148,0,0.057620134,10.67561345,0.356250252,0.284946924,0.542372341,0.352397887,0.206022856,0.329425929
20600031003,5.670044565,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.296345148,0,0.057620134,10.67561345,0.356250252,0.284946924,0.542372341,0.352397887,0.206022856,0.329425929
20600060105,6.80247998,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297608647,0,0.059776564,9.396746784,0.354953634,0.283352327,0.533386076,0.353186141,0.206022856,0.330830472
20600060202,6.80247998,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297608647,0,0.059776564,9.396746784,0.354953634,0.283352327,0.533386076,0.353186141,0.206022856,0.330830472
20600060401,6.80247998,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297608647,0,0.059776564,9.396746784,0.354953634,0.283352327,0.533386076,0.353186141,0.206022856,0.330830472
20700020103,4.275315757,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.190537633,0,0.041812445,6.172254457,0.437773906,0.201534042,0.515897391,0.286388188,0.206022856,0.211807203
20700020601,5.861884717,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196381041,0,0.055606259,8.985592063,0.349400015,0.211191684,0.46735892,0.290033691,0.206022856,0.218302906
20700020602,5.481271458,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196815524,0,0.05071934,9.088725397,0.348256275,0.209736646,0.467706561,0.29030475,0.206022856,0.21878589
20700020603,5.100658198,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197250008,0,0.047347233,8.883040171,0.345865242,0.209774572,0.468475804,0.290575809,0.206022856,0.219268875
20700020708,5.582454386,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197893901,0,0.052430821,10.60606984,0.339577514,0.223779133,0.468863214,0.290977512,0.206022856,0.219984645
20700040901,24.31154099,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599000425,0,0.086592866,10.42713971,0.364851158,0.574920174,0.763996425,0.541214191,0.206022856,0.665866384
20700041004,6.223831282,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197850303,0,0.070153702,8.236136508,0.340403209,0.246927257,0.467500718,0.290950313,0.206022856,0.219936181
20700050105,3.139086021,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19525193,0,0.041480882,7.728906061,0.345877893,0.204959222,0.466419019,0.289329277,0.206022856,0.217047753
20700050401,3.139086021,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19525193,0,0.041480882,7.728906061,0.345877893,0.204959222,0.466419019,0.289329277,0.206022856,0.217047753
20700050702,4.358174026,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.1960447,0,0.062838467,8.459122222,0.345198432,0.208378666,0.45622537,0.289823859,0.206022856,0.21792902
20700060605,24.31154099,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599000425,0,0.086592866,10.42713971,0.364851158,0.574920174,0.763996425,0.541214191,0.206022856,0.665866384
20700070101,24.31154099,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599000425,0,0.086592866,10.42713971,0.364851158,0.574920174,0.763996425,0.541214191,0.206022856,0.665866384
20700090303,7.513040814,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198772183,0,0.059240992,10.11826277,0.340821562,0.232583711,0.473897793,0.291525442,0.206022856,0.220960969
20700090404,12.86366513,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298025858,0,0.078992308,8.63080638,0.359478229,0.353862396,0.593525721,0.353446425,0.206022856,0.331294256
20700090504,7.513040814,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198772183,0,0.059240992,10.11826277,0.340821562,0.232583711,0.473897793,0.291525442,0.206022856,0.220960969
20700090505,7.144112034,8,0.733333333,0,1,NA,0,0,0,0,NA,NA,0.197596085,0,0.078527555,6.753180952,0.330835047,0.20346646,0.407609308,0.345785625,0.273657289,0.219653585
20700090601,4.913269932,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197664013,0,0.062235833,5.764766667,0.34190519,0.211483273,0.463750724,0.290834093,0.206022856,0.219729095
20700100502,9.29498303,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198030211,0,0.063178417,8.59010638,0.354176313,0.223726927,0.48246,0.291062551,0.206022856,0.220136172
20700100504,9.29498303,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198030211,0,0.063178417,8.59010638,0.354176313,0.223726927,0.48246,0.291062551,0.206022856,0.220136172
20700100601,22.04922361,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599293925,0,0.08328012,9.935173046,0.363872371,0.568766993,0.743081628,0.541397295,0.206022856,0.666192646
20700100802,8.783521285,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197245123,0,0.063499403,11.76418182,0.348586786,0.215899232,0.473933396,0.290572762,0.206022856,0.219263444
20700100803,8.783521285,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197245123,0,0.063499403,11.76418182,0.348586786,0.215899232,0.473933396,0.290572762,0.206022856,0.219263444
20700110105,6.463168718,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197829771,0,0.060269891,8.708914286,0.340614772,0.213180254,0.467210657,0.290937504,0.206022856,0.219913357
20700110201,7.204153559,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196369877,0,0.062587743,10.37700317,0.342164776,0.205445502,0.466059236,0.290026726,0.206022856,0.218290496
20700110202,7.204153559,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196369877,0,0.062587743,10.37700317,0.342164776,0.205445502,0.466059236,0.290026726,0.206022856,0.218290496
20700110203,7.204153559,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196369877,0,0.062587743,10.37700317,0.342164776,0.205445502,0.466059236,0.290026726,0.206022856,0.218290496
20700110205,8.700853629,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197338923,0,0.066156841,9.401981818,0.349170933,0.226432237,0.489800371,0.290631281,0.206022856,0.219367716
20700110206,8.700853629,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197338923,0,0.066156841,9.401981818,0.349170933,0.226432237,0.489800371,0.290631281,0.206022856,0.219367716
20801030501,12.25014897,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298160238,0,0.071739767,9.108639713,0.357961676,0.328802721,0.558960543,0.35353026,0.206022856,0.331443637
20801040101,8.096227873,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.196683206,0,0.065558028,7.331329437,0.344745937,0.211207115,0.469285045,0.290222201,0.206022856,0.218638802
20801040103,7.646375201,0,1,0,1,NA,0,0,0,0,NA,NA,0.198460612,0,0.064046006,9.729448485,0.372690041,0.212047913,0.493926142,0.279779279,0.191815857,0.220614618
20801050101,7.646375201,0,1,0,1,NA,0,0,0,0,NA,NA,0.198460612,0,0.064046006,9.729448485,0.372690041,0.212047913,0.493926142,0.279779279,0.191815857,0.220614618
20801050301,8.356947016,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198717114,0,0.064191814,13.58274848,0.351585676,0.221743168,0.498448281,0.291491087,0.206022856,0.220899754
20801060603,6.391135325,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195676687,0,0.050616681,11.56142222,0.33752014,0.206436603,0.459787758,0.289594268,0.206022856,0.217519925
20801060801,6.391135325,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195676687,0,0.050616681,11.56142222,0.33752014,0.206436603,0.459787758,0.289594268,0.206022856,0.217519925
20801060802,6.391135325,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.195676687,0,0.050616681,11.56142222,0.33752014,0.206436603,0.459787758,0.289594268,0.206022856,0.217519925
20801070101,6.549262343,0,1,0,1,NA,0,0,0,0,NA,NA,0.198888163,0,0.064696522,14.26062222,0.374809858,0.209847762,0.497203344,0.280046013,0.191815857,0.221089896
20801070201,7.311846463,0,1,0,1,NA,0,0,0,0,NA,NA,0.198976974,0,0.065492078,11.44044848,0.3698523,0.200160432,0.483500084,0.28107621,0.193014706,0.221188621
20801070202,7.311846463,0,1,0,1,NA,0,0,0,0,NA,NA,0.198976974,0,0.065492078,11.44044848,0.3698523,0.200160432,0.483500084,0.28107621,0.193014706,0.221188621
20801080101,25.7513234,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599512707,0,0.082724505,13.03548733,0.356846341,0.540748615,0.72764425,0.541533786,0.206022856,0.66643585
20802010506,4.363530903,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197794634,0,0.067714734,7.448533333,0.340502048,0.212086264,0.459698823,0.290915583,0.206022856,0.219874298
20802010507,4.363530903,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197794634,0,0.067714734,7.448533333,0.340502048,0.212086264,0.459698823,0.290915583,0.206022856,0.219874298
20802030103,6.215491125,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19747903,0,0.072537513,10.27384762,0.335002288,0.246723314,0.463730876,0.290718688,0.206022856,0.219523463
20802030201,4.46351949,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19387895,0,0.051866588,5.157151282,0.343968463,0.201528055,0.458979663,0.288472721,0.206022856,0.215521508
20802030202,4.46351949,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19387895,0,0.051866588,5.157151282,0.343968463,0.201528055,0.458979663,0.288472721,0.206022856,0.215521508
20802030301,10.57079965,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.264934871,0,0.06146813,6.735329437,0.348539566,0.24241016,0.521814375,0.332802087,0.206022856,0.294509348
20802030302,12.74845391,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298662792,0,0.06456502,7.052373046,0.352528193,0.311865134,0.549432068,0.353843786,0.206022856,0.33200229
20802030902,9.929032744,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298825854,0,0.061397585,12.60449293,0.345355531,0.30335403,0.541992817,0.353945515,0.206022856,0.332183555
20802031303,7.846035104,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197528363,0,0.057838243,10.21738182,0.342993155,0.215145813,0.486943053,0.290749465,0.206022856,0.219578302
20802040102,10.6983111,18,0.266666667,0,1,NA,0,0,0,0,NA,NA,0.197830273,0,0.07456356,5.270962338,0.29518462,0.220185868,0.426669472,0.462386693,0.416879795,0.219913915
20802040103,4.956552932,0,1,0,1,0.07,0,0,0,0,NA,NA,0.196134491,0,0.082749062,5.608452381,0.353232912,0.198193287,0.459936612,0.278328092,0.191815857,0.218028834
20802040202,6.267834087,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.197284442,0,0.076484374,7.045501783,0.361623791,0.197894501,0.477204081,0.304651952,0.223308024,0.219307154
20802040203,8.138500802,18,0.266666667,0,1,NA,0,0,0,0,NA,NA,0.197137011,0,0.094623804,4.020895671,0.294481623,0.199036234,0.357609542,0.461954191,0.416879795,0.219143264
20802040401,8.138500802,18,0.266666667,0,1,NA,0,0,0,0,NA,NA,0.197137011,0,0.094623804,4.020895671,0.294481623,0.199036234,0.357609542,0.461954191,0.416879795,0.219143264
20802040402,4.397167371,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197431874,0,0.064113698,6.623222222,0.341094958,0.206159611,0.461084719,0.290689269,0.206022856,0.219471043
20802060602,7.067836778,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198379143,0,0.075205251,13.62346667,0.344821325,0.20740469,0.475792431,0.291280238,0.206022856,0.220524055
20802060603,6.808549561,NA,NA,NA,1,NA,0,0,0,0,NA,NA,0.198633653,0,0.068299334,13.73988889,0.371547069,0.203094848,0.491130904,0.305493678,0.223308024,0.220806975
20802060604,6.549262343,0,1,0,1,NA,0,0,0,0,NA,NA,0.198888163,0,0.064696522,14.26062222,0.374809858,0.209847762,0.497203344,0.280046013,0.191815857,0.221089896
20802060702,7.311846463,0,1,0,1,NA,0,0,0,0,NA,NA,0.198976974,0,0.065492078,11.44044848,0.3698523,0.200160432,0.483500084,0.28107621,0.193014706,0.221188621
20802060801,7.311846463,0,1,0,1,NA,0,0,0,0,NA,NA,0.198976974,0,0.065492078,11.44044848,0.3698523,0.200160432,0.483500084,0.28107621,0.193014706,0.221188621
